Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
Spleen            ,   1.1143e+1,   4.1531e-2,   4.1912e+7,   1.5985e+0,   3.4598e+3,   9.9400e+2,
Spleen            ,   1.1156e+1,   4.1553e-2,   4.1896e+7,   1.5981e+0,   3.4567e+3,   9.9323e+2,
Spleen            ,   1.1169e+1,   4.1575e-2,   4.1880e+7,   1.5977e+0,   3.4536e+3,   9.9245e+2,
Spleen            ,   1.1181e+1,   4.1597e-2,   4.1864e+7,   1.5974e+0,   3.4504e+3,   9.9168e+2,
Spleen            ,   1.1194e+1,   4.1619e-2,   4.1848e+7,   1.5970e+0,   3.4473e+3,   9.9091e+2,
Spleen            ,   1.1207e+1,   4.1642e-2,   4.1832e+7,   1.5966e+0,   3.4442e+3,   9.9013e+2,
Spleen            ,   1.1220e+1,   4.1664e-2,   4.1816e+7,   1.5963e+0,   3.4411e+3,   9.8936e+2,
Spleen            ,   1.1233e+1,   4.1686e-2,   4.1800e+7,   1.5959e+0,   3.4380e+3,   9.8858e+2,
Spleen            ,   1.1246e+1,   4.1709e-2,   4.1784e+7,   1.5955e+0,   3.4349e+3,   9.8781e+2,
Spleen            ,   1.1259e+1,   4.1731e-2,   4.1768e+7,   1.5952e+0,   3.4318e+3,   9.8703e+2,
Spleen            ,   1.1272e+1,   4.1754e-2,   4.1751e+7,   1.5948e+0,   3.4287e+3,   9.8626e+2,
Spleen            ,   1.1285e+1,   4.1776e-2,   4.1735e+7,   1.5944e+0,   3.4256e+3,   9.8548e+2,
Spleen            ,   1.1298e+1,   4.1799e-2,   4.1719e+7,   1.5941e+0,   3.4225e+3,   9.8471e+2,
Spleen            ,   1.1311e+1,   4.1821e-2,   4.1703e+7,   1.5937e+0,   3.4194e+3,   9.8394e+2,
Spleen            ,   1.1324e+1,   4.1844e-2,   4.1687e+7,   1.5934e+0,   3.4163e+3,   9.8316e+2,
Spleen            ,   1.1337e+1,   4.1867e-2,   4.1670e+7,   1.5930e+0,   3.4132e+3,   9.8239e+2,
Spleen            ,   1.1350e+1,   4.1889e-2,   4.1654e+7,   1.5927e+0,   3.4101e+3,   9.8161e+2,
Spleen            ,   1.1363e+1,   4.1912e-2,   4.1638e+7,   1.5923e+0,   3.4070e+3,   9.8084e+2,
Spleen            ,   1.1376e+1,   4.1935e-2,   4.1621e+7,   1.5920e+0,   3.4039e+3,   9.8007e+2,
Spleen            ,   1.1389e+1,   4.1958e-2,   4.1605e+7,   1.5916e+0,   3.4009e+3,   9.7929e+2,
Spleen            ,   1.1402e+1,   4.1980e-2,   4.1589e+7,   1.5913e+0,   3.3978e+3,   9.7852e+2,
Spleen            ,   1.1416e+1,   4.2003e-2,   4.1572e+7,   1.5910e+0,   3.3947e+3,   9.7774e+2,
Spleen            ,   1.1429e+1,   4.2026e-2,   4.1556e+7,   1.5906e+0,   3.3916e+3,   9.7697e+2,
Spleen            ,   1.1442e+1,   4.2049e-2,   4.1539e+7,   1.5903e+0,   3.3886e+3,   9.7619e+2,
Spleen            ,   1.1455e+1,   4.2072e-2,   4.1523e+7,   1.5900e+0,   3.3855e+3,   9.7542e+2,
Spleen            ,   1.1468e+1,   4.2095e-2,   4.1506e+7,   1.5896e+0,   3.3825e+3,   9.7465e+2,
Spleen            ,   1.1482e+1,   4.2118e-2,   4.1490e+7,   1.5893e+0,   3.3794e+3,   9.7387e+2,
Spleen            ,   1.1495e+1,   4.2141e-2,   4.1473e+7,   1.5890e+0,   3.3764e+3,   9.7310e+2,
Spleen            ,   1.1508e+1,   4.2164e-2,   4.1456e+7,   1.5887e+0,   3.3733e+3,   9.7233e+2,
Spleen            ,   1.1521e+1,   4.2187e-2,   4.1440e+7,   1.5883e+0,   3.3703e+3,   9.7155e+2,
Spleen            ,   1.1535e+1,   4.2211e-2,   4.1423e+7,   1.5880e+0,   3.3672e+3,   9.7078e+2,
Spleen            ,   1.1548e+1,   4.2234e-2,   4.1406e+7,   1.5877e+0,   3.3642e+3,   9.7000e+2,
Spleen            ,   1.1561e+1,   4.2257e-2,   4.1390e+7,   1.5874e+0,   3.3611e+3,   9.6923e+2,
Spleen            ,   1.1574e+1,   4.2280e-2,   4.1373e+7,   1.5871e+0,   3.3581e+3,   9.6846e+2,
Spleen            ,   1.1588e+1,   4.2304e-2,   4.1356e+7,   1.5868e+0,   3.3551e+3,   9.6768e+2,
Spleen            ,   1.1601e+1,   4.2327e-2,   4.1340e+7,   1.5865e+0,   3.3520e+3,   9.6691e+2,
Spleen            ,   1.1614e+1,   4.2350e-2,   4.1323e+7,   1.5862e+0,   3.3490e+3,   9.6614e+2,
Spleen            ,   1.1628e+1,   4.2374e-2,   4.1306e+7,   1.5859e+0,   3.3460e+3,   9.6536e+2,
Spleen            ,   1.1641e+1,   4.2397e-2,   4.1289e+7,   1.5856e+0,   3.3430e+3,   9.6459e+2,
Spleen            ,   1.1655e+1,   4.2421e-2,   4.1272e+7,   1.5853e+0,   3.3400e+3,   9.6382e+2,
Spleen            ,   1.1668e+1,   4.2444e-2,   4.1255e+7,   1.5850e+0,   3.3369e+3,   9.6304e+2,
Spleen            ,   1.1682e+1,   4.2468e-2,   4.1238e+7,   1.5847e+0,   3.3339e+3,   9.6227e+2,
Spleen            ,   1.1695e+1,   4.2491e-2,   4.1221e+7,   1.5844e+0,   3.3309e+3,   9.6150e+2,
Spleen            ,   1.1708e+1,   4.2515e-2,   4.1204e+7,   1.5841e+0,   3.3279e+3,   9.6072e+2,
Spleen            ,   1.1722e+1,   4.2538e-2,   4.1187e+7,   1.5838e+0,   3.3249e+3,   9.5995e+2,
Spleen            ,   1.1735e+1,   4.2562e-2,   4.1170e+7,   1.5835e+0,   3.3219e+3,   9.5918e+2,
Spleen            ,   1.1749e+1,   4.2586e-2,   4.1153e+7,   1.5832e+0,   3.3189e+3,   9.5840e+2,
Spleen            ,   1.1763e+1,   4.2610e-2,   4.1136e+7,   1.5829e+0,   3.3159e+3,   9.5763e+2,
Spleen            ,   1.1776e+1,   4.2633e-2,   4.1119e+7,   1.5827e+0,   3.3129e+3,   9.5686e+2,
Spleen            ,   1.1790e+1,   4.2657e-2,   4.1102e+7,   1.5824e+0,   3.3099e+3,   9.5609e+2,
Spleen            ,   1.1803e+1,   4.2681e-2,   4.1085e+7,   1.5821e+0,   3.3070e+3,   9.5531e+2,
Spleen            ,   1.1817e+1,   4.2705e-2,   4.1068e+7,   1.5818e+0,   3.3040e+3,   9.5454e+2,
Spleen            ,   1.1830e+1,   4.2729e-2,   4.1051e+7,   1.5816e+0,   3.3010e+3,   9.5377e+2,
Spleen            ,   1.1844e+1,   4.2753e-2,   4.1033e+7,   1.5813e+0,   3.2980e+3,   9.5300e+2,
Spleen            ,   1.1858e+1,   4.2777e-2,   4.1016e+7,   1.5810e+0,   3.2951e+3,   9.5222e+2,
Spleen            ,   1.1871e+1,   4.2801e-2,   4.0999e+7,   1.5808e+0,   3.2921e+3,   9.5145e+2,
Spleen            ,   1.1885e+1,   4.2825e-2,   4.0981e+7,   1.5805e+0,   3.2891e+3,   9.5068e+2,
Spleen            ,   1.1899e+1,   4.2849e-2,   4.0964e+7,   1.5802e+0,   3.2862e+3,   9.4991e+2,
Spleen            ,   1.1912e+1,   4.2873e-2,   4.0947e+7,   1.5800e+0,   3.2832e+3,   9.4913e+2,
Spleen            ,   1.1926e+1,   4.2897e-2,   4.0929e+7,   1.5797e+0,   3.2802e+3,   9.4836e+2,
Spleen            ,   1.1940e+1,   4.2922e-2,   4.0912e+7,   1.5795e+0,   3.2773e+3,   9.4759e+2,
Spleen            ,   1.1954e+1,   4.2946e-2,   4.0895e+7,   1.5792e+0,   3.2743e+3,   9.4682e+2,
Spleen            ,   1.1967e+1,   4.2970e-2,   4.0877e+7,   1.5789e+0,   3.2714e+3,   9.4604e+2,
Spleen            ,   1.1981e+1,   4.2994e-2,   4.0860e+7,   1.5787e+0,   3.2684e+3,   9.4527e+2,
Spleen            ,   1.1995e+1,   4.3019e-2,   4.0842e+7,   1.5785e+0,   3.2655e+3,   9.4450e+2,
Spleen            ,   1.2009e+1,   4.3043e-2,   4.0825e+7,   1.5782e+0,   3.2626e+3,   9.4373e+2,
Spleen            ,   1.2023e+1,   4.3068e-2,   4.0807e+7,   1.5780e+0,   3.2596e+3,   9.4296e+2,
Spleen            ,   1.2036e+1,   4.3092e-2,   4.0789e+7,   1.5777e+0,   3.2567e+3,   9.4219e+2,
Spleen            ,   1.2050e+1,   4.3117e-2,   4.0772e+7,   1.5775e+0,   3.2538e+3,   9.4141e+2,
Spleen            ,   1.2064e+1,   4.3141e-2,   4.0754e+7,   1.5772e+0,   3.2508e+3,   9.4064e+2,
Spleen            ,   1.2078e+1,   4.3166e-2,   4.0737e+7,   1.5770e+0,   3.2479e+3,   9.3987e+2,
Spleen            ,   1.2092e+1,   4.3190e-2,   4.0719e+7,   1.5768e+0,   3.2450e+3,   9.3910e+2,
Spleen            ,   1.2106e+1,   4.3215e-2,   4.0701e+7,   1.5765e+0,   3.2421e+3,   9.3833e+2,
Spleen            ,   1.2120e+1,   4.3240e-2,   4.0683e+7,   1.5763e+0,   3.2392e+3,   9.3756e+2,
Spleen            ,   1.2134e+1,   4.3264e-2,   4.0666e+7,   1.5761e+0,   3.2362e+3,   9.3679e+2,
Spleen            ,   1.2148e+1,   4.3289e-2,   4.0648e+7,   1.5759e+0,   3.2333e+3,   9.3602e+2,
Spleen            ,   1.2162e+1,   4.3314e-2,   4.0630e+7,   1.5756e+0,   3.2304e+3,   9.3525e+2,
Spleen            ,   1.2176e+1,   4.3339e-2,   4.0612e+7,   1.5754e+0,   3.2275e+3,   9.3447e+2,
Spleen            ,   1.2190e+1,   4.3363e-2,   4.0594e+7,   1.5752e+0,   3.2246e+3,   9.3370e+2,
Spleen            ,   1.2204e+1,   4.3388e-2,   4.0577e+7,   1.5750e+0,   3.2217e+3,   9.3293e+2,
Spleen            ,   1.2218e+1,   4.3413e-2,   4.0559e+7,   1.5748e+0,   3.2188e+3,   9.3216e+2,
Spleen            ,   1.2232e+1,   4.3438e-2,   4.0541e+7,   1.5746e+0,   3.2159e+3,   9.3139e+2,
Spleen            ,   1.2246e+1,   4.3463e-2,   4.0523e+7,   1.5744e+0,   3.2130e+3,   9.3062e+2,
Spleen            ,   1.2260e+1,   4.3488e-2,   4.0505e+7,   1.5741e+0,   3.2102e+3,   9.2985e+2,
Spleen            ,   1.2274e+1,   4.3513e-2,   4.0487e+7,   1.5739e+0,   3.2073e+3,   9.2908e+2,
Spleen            ,   1.2289e+1,   4.3538e-2,   4.0469e+7,   1.5737e+0,   3.2044e+3,   9.2831e+2,
Spleen            ,   1.2303e+1,   4.3563e-2,   4.0451e+7,   1.5735e+0,   3.2015e+3,   9.2754e+2,
Spleen            ,   1.2317e+1,   4.3589e-2,   4.0433e+7,   1.5733e+0,   3.1986e+3,   9.2677e+2,
Spleen            ,   1.2331e+1,   4.3614e-2,   4.0414e+7,   1.5731e+0,   3.1958e+3,   9.2600e+2,
Spleen            ,   1.2345e+1,   4.3639e-2,   4.0396e+7,   1.5729e+0,   3.1929e+3,   9.2523e+2,
Spleen            ,   1.2359e+1,   4.3664e-2,   4.0378e+7,   1.5728e+0,   3.1900e+3,   9.2446e+2,
Spleen            ,   1.2374e+1,   4.3690e-2,   4.0360e+7,   1.5726e+0,   3.1872e+3,   9.2369e+2,
Spleen            ,   1.2388e+1,   4.3715e-2,   4.0342e+7,   1.5724e+0,   3.1843e+3,   9.2292e+2,
Spleen            ,   1.2402e+1,   4.3740e-2,   4.0324e+7,   1.5722e+0,   3.1815e+3,   9.2215e+2,
Spleen            ,   1.2417e+1,   4.3766e-2,   4.0305e+7,   1.5720e+0,   3.1786e+3,   9.2138e+2,
Spleen            ,   1.2431e+1,   4.3791e-2,   4.0287e+7,   1.5718e+0,   3.1757e+3,   9.2062e+2,
Spleen            ,   1.2445e+1,   4.3817e-2,   4.0269e+7,   1.5716e+0,   3.1729e+3,   9.1985e+2,
Spleen            ,   1.2459e+1,   4.3842e-2,   4.0250e+7,   1.5715e+0,   3.1701e+3,   9.1908e+2,
Spleen            ,   1.2474e+1,   4.3868e-2,   4.0232e+7,   1.5713e+0,   3.1672e+3,   9.1831e+2,
Spleen            ,   1.2488e+1,   4.3893e-2,   4.0214e+7,   1.5711e+0,   3.1644e+3,   9.1754e+2,
Spleen            ,   1.2503e+1,   4.3919e-2,   4.0195e+7,   1.5709e+0,   3.1615e+3,   9.1677e+2,
Spleen            ,   1.2517e+1,   4.3945e-2,   4.0177e+7,   1.5708e+0,   3.1587e+3,   9.1600e+2,
Spleen            ,   1.2531e+1,   4.3970e-2,   4.0158e+7,   1.5706e+0,   3.1559e+3,   9.1524e+2,
Spleen            ,   1.2546e+1,   4.3996e-2,   4.0140e+7,   1.5704e+0,   3.1530e+3,   9.1447e+2,
Spleen            ,   1.2560e+1,   4.4022e-2,   4.0121e+7,   1.5703e+0,   3.1502e+3,   9.1370e+2,
Spleen            ,   1.2575e+1,   4.4048e-2,   4.0103e+7,   1.5701e+0,   3.1474e+3,   9.1293e+2,
Spleen            ,   1.2589e+1,   4.4073e-2,   4.0084e+7,   1.5699e+0,   3.1446e+3,   9.1216e+2,
Spleen            ,   1.2604e+1,   4.4099e-2,   4.0066e+7,   1.5698e+0,   3.1418e+3,   9.1140e+2,
Spleen            ,   1.2618e+1,   4.4125e-2,   4.0047e+7,   1.5696e+0,   3.1389e+3,   9.1063e+2,
Spleen            ,   1.2633e+1,   4.4151e-2,   4.0028e+7,   1.5695e+0,   3.1361e+3,   9.0986e+2,
Spleen            ,   1.2647e+1,   4.4177e-2,   4.0010e+7,   1.5693e+0,   3.1333e+3,   9.0909e+2,
Spleen            ,   1.2662e+1,   4.4203e-2,   3.9991e+7,   1.5692e+0,   3.1305e+3,   9.0833e+2,
Spleen            ,   1.2677e+1,   4.4229e-2,   3.9972e+7,   1.5690e+0,   3.1277e+3,   9.0756e+2,
Spleen            ,   1.2691e+1,   4.4255e-2,   3.9953e+7,   1.5689e+0,   3.1249e+3,   9.0679e+2,
Spleen            ,   1.2706e+1,   4.4281e-2,   3.9935e+7,   1.5687e+0,   3.1221e+3,   9.0602e+2,
Spleen            ,   1.2720e+1,   4.4307e-2,   3.9916e+7,   1.5686e+0,   3.1193e+3,   9.0526e+2,
Spleen            ,   1.2735e+1,   4.4334e-2,   3.9897e+7,   1.5685e+0,   3.1165e+3,   9.0449e+2,
Spleen            ,   1.2750e+1,   4.4360e-2,   3.9878e+7,   1.5683e+0,   3.1138e+3,   9.0372e+2,
Spleen            ,   1.2764e+1,   4.4386e-2,   3.9859e+7,   1.5682e+0,   3.1110e+3,   9.0296e+2,
Spleen            ,   1.2779e+1,   4.4412e-2,   3.9840e+7,   1.5681e+0,   3.1082e+3,   9.0219e+2,
Spleen            ,   1.2794e+1,   4.4439e-2,   3.9821e+7,   1.5679e+0,   3.1054e+3,   9.0143e+2,
Spleen            ,   1.2809e+1,   4.4465e-2,   3.9803e+7,   1.5678e+0,   3.1026e+3,   9.0066e+2,
Spleen            ,   1.2823e+1,   4.4492e-2,   3.9784e+7,   1.5677e+0,   3.0999e+3,   8.9989e+2,
Spleen            ,   1.2838e+1,   4.4518e-2,   3.9765e+7,   1.5675e+0,   3.0971e+3,   8.9913e+2,
Spleen            ,   1.2853e+1,   4.4544e-2,   3.9746e+7,   1.5674e+0,   3.0943e+3,   8.9836e+2,
Spleen            ,   1.2868e+1,   4.4571e-2,   3.9726e+7,   1.5673e+0,   3.0916e+3,   8.9760e+2,
Spleen            ,   1.2882e+1,   4.4598e-2,   3.9707e+7,   1.5672e+0,   3.0888e+3,   8.9683e+2,
Spleen            ,   1.2897e+1,   4.4624e-2,   3.9688e+7,   1.5671e+0,   3.0860e+3,   8.9607e+2,
