Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BoneCortical      ,   1.1790e+1,   2.0032e-2,   4.6988e+4,   6.5002e+2,   6.5020e+3,   1.0364e+3,
BoneCortical      ,   1.1803e+1,   2.0032e-2,   4.6932e+4,   6.5005e+2,   6.4982e+3,   1.0358e+3,
BoneCortical      ,   1.1817e+1,   2.0033e-2,   4.6876e+4,   6.5007e+2,   6.4945e+3,   1.0352e+3,
BoneCortical      ,   1.1830e+1,   2.0033e-2,   4.6820e+4,   6.5010e+2,   6.4907e+3,   1.0346e+3,
BoneCortical      ,   1.1844e+1,   2.0033e-2,   4.6764e+4,   6.5014e+2,   6.4870e+3,   1.0340e+3,
BoneCortical      ,   1.1858e+1,   2.0033e-2,   4.6708e+4,   6.5017e+2,   6.4832e+3,   1.0334e+3,
BoneCortical      ,   1.1871e+1,   2.0033e-2,   4.6652e+4,   6.5020e+2,   6.4795e+3,   1.0328e+3,
BoneCortical      ,   1.1885e+1,   2.0033e-2,   4.6596e+4,   6.5023e+2,   6.4758e+3,   1.0322e+3,
BoneCortical      ,   1.1899e+1,   2.0033e-2,   4.6540e+4,   6.5026e+2,   6.4720e+3,   1.0316e+3,
BoneCortical      ,   1.1912e+1,   2.0033e-2,   4.6484e+4,   6.5030e+2,   6.4683e+3,   1.0310e+3,
BoneCortical      ,   1.1926e+1,   2.0033e-2,   4.6429e+4,   6.5033e+2,   6.4646e+3,   1.0305e+3,
BoneCortical      ,   1.1940e+1,   2.0033e-2,   4.6373e+4,   6.5037e+2,   6.4609e+3,   1.0299e+3,
BoneCortical      ,   1.1954e+1,   2.0033e-2,   4.6317e+4,   6.5040e+2,   6.4571e+3,   1.0293e+3,
BoneCortical      ,   1.1967e+1,   2.0033e-2,   4.6261e+4,   6.5044e+2,   6.4534e+3,   1.0287e+3,
BoneCortical      ,   1.1981e+1,   2.0033e-2,   4.6205e+4,   6.5048e+2,   6.4497e+3,   1.0281e+3,
BoneCortical      ,   1.1995e+1,   2.0033e-2,   4.6150e+4,   6.5051e+2,   6.4460e+3,   1.0275e+3,
BoneCortical      ,   1.2009e+1,   2.0033e-2,   4.6094e+4,   6.5055e+2,   6.4423e+3,   1.0269e+3,
