Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
Lymph             ,   4.0365e+4,   5.3327e-1,   4.3429e+3,   5.4682e+1,   2.1358e+1,   3.4619e+0,
Lymph             ,   4.0411e+4,   5.3327e-1,   4.3410e+3,   5.4643e+1,   2.1345e+1,   3.4599e+0,
Lymph             ,   4.0458e+4,   5.3327e-1,   4.3391e+3,   5.4604e+1,   2.1333e+1,   3.4579e+0,
Lymph             ,   4.0504e+4,   5.3328e-1,   4.3373e+3,   5.4566e+1,   2.1320e+1,   3.4560e+0,
Lymph             ,   4.0551e+4,   5.3328e-1,   4.3354e+3,   5.4527e+1,   2.1308e+1,   3.4540e+0,
Lymph             ,   4.0598e+4,   5.3329e-1,   4.3335e+3,   5.4488e+1,   2.1295e+1,   3.4520e+0,
Lymph             ,   4.0644e+4,   5.3329e-1,   4.3316e+3,   5.4449e+1,   2.1283e+1,   3.4500e+0,
Lymph             ,   4.0691e+4,   5.3329e-1,   4.3297e+3,   5.4411e+1,   2.1270e+1,   3.4481e+0,
Lymph             ,   4.0738e+4,   5.3330e-1,   4.3279e+3,   5.4372e+1,   2.1258e+1,   3.4461e+0,
Lymph             ,   4.0785e+4,   5.3330e-1,   4.3260e+3,   5.4333e+1,   2.1245e+1,   3.4441e+0,
Lymph             ,   4.0832e+4,   5.3330e-1,   4.3241e+3,   5.4295e+1,   2.1233e+1,   3.4421e+0,
Lymph             ,   4.0879e+4,   5.3331e-1,   4.3222e+3,   5.4256e+1,   2.1220e+1,   3.4402e+0,
Lymph             ,   4.0926e+4,   5.3331e-1,   4.3204e+3,   5.4217e+1,   2.1208e+1,   3.4382e+0,
Lymph             ,   4.0973e+4,   5.3331e-1,   4.3185e+3,   5.4179e+1,   2.1196e+1,   3.4362e+0,
Lymph             ,   4.1020e+4,   5.3332e-1,   4.3167e+3,   5.4140e+1,   2.1183e+1,   3.4343e+0,
Lymph             ,   4.1068e+4,   5.3332e-1,   4.3148e+3,   5.4101e+1,   2.1171e+1,   3.4323e+0,
Lymph             ,   4.1115e+4,   5.3332e-1,   4.3129e+3,   5.4063e+1,   2.1158e+1,   3.4303e+0,
Lymph             ,   4.1162e+4,   5.3333e-1,   4.3111e+3,   5.4024e+1,   2.1146e+1,   3.4284e+0,
Lymph             ,   4.1210e+4,   5.3333e-1,   4.3092e+3,   5.3986e+1,   2.1134e+1,   3.4264e+0,
Lymph             ,   4.1257e+4,   5.3333e-1,   4.3074e+3,   5.3947e+1,   2.1121e+1,   3.4244e+0,
Lymph             ,   4.1305e+4,   5.3334e-1,   4.3055e+3,   5.3909e+1,   2.1109e+1,   3.4225e+0,
Lymph             ,   4.1352e+4,   5.3334e-1,   4.3037e+3,   5.3870e+1,   2.1097e+1,   3.4205e+0,
Lymph             ,   4.1400e+4,   5.3334e-1,   4.3018e+3,   5.3832e+1,   2.1084e+1,   3.4186e+0,
Lymph             ,   4.1448e+4,   5.3335e-1,   4.3000e+3,   5.3793e+1,   2.1072e+1,   3.4166e+0,
Lymph             ,   4.1495e+4,   5.3335e-1,   4.2981e+3,   5.3755e+1,   2.1060e+1,   3.4147e+0,
Lymph             ,   4.1543e+4,   5.3336e-1,   4.2963e+3,   5.3716e+1,   2.1047e+1,   3.4127e+0,
Lymph             ,   4.1591e+4,   5.3336e-1,   4.2944e+3,   5.3678e+1,   2.1035e+1,   3.4108e+0,
Lymph             ,   4.1639e+4,   5.3336e-1,   4.2926e+3,   5.3639e+1,   2.1023e+1,   3.4088e+0,
Lymph             ,   4.1687e+4,   5.3337e-1,   4.2908e+3,   5.3601e+1,   2.1010e+1,   3.4069e+0,
Lymph             ,   4.1735e+4,   5.3337e-1,   4.2889e+3,   5.3562e+1,   2.0998e+1,   3.4049e+0,
Lymph             ,   4.1783e+4,   5.3337e-1,   4.2871e+3,   5.3524e+1,   2.0986e+1,   3.4030e+0,
Lymph             ,   4.1831e+4,   5.3338e-1,   4.2853e+3,   5.3485e+1,   2.0973e+1,   3.4010e+0,
Lymph             ,   4.1879e+4,   5.3338e-1,   4.2834e+3,   5.3447e+1,   2.0961e+1,   3.3991e+0,
Lymph             ,   4.1928e+4,   5.3338e-1,   4.2816e+3,   5.3409e+1,   2.0949e+1,   3.3971e+0,
Lymph             ,   4.1976e+4,   5.3339e-1,   4.2798e+3,   5.3370e+1,   2.0937e+1,   3.3952e+0,
Lymph             ,   4.2024e+4,   5.3339e-1,   4.2780e+3,   5.3332e+1,   2.0924e+1,   3.3932e+0,
Lymph             ,   4.2073e+4,   5.3339e-1,   4.2761e+3,   5.3294e+1,   2.0912e+1,   3.3913e+0,
Lymph             ,   4.2121e+4,   5.3340e-1,   4.2743e+3,   5.3255e+1,   2.0900e+1,   3.3894e+0,
Lymph             ,   4.2170e+4,   5.3340e-1,   4.2725e+3,   5.3217e+1,   2.0888e+1,   3.3874e+0,
Lymph             ,   4.2218e+4,   5.3340e-1,   4.2707e+3,   5.3179e+1,   2.0875e+1,   3.3855e+0,
Lymph             ,   4.2267e+4,   5.3341e-1,   4.2689e+3,   5.3141e+1,   2.0863e+1,   3.3835e+0,
Lymph             ,   4.2316e+4,   5.3341e-1,   4.2671e+3,   5.3102e+1,   2.0851e+1,   3.3816e+0,
Lymph             ,   4.2364e+4,   5.3342e-1,   4.2653e+3,   5.3064e+1,   2.0839e+1,   3.3797e+0,
Lymph             ,   4.2413e+4,   5.3342e-1,   4.2635e+3,   5.3026e+1,   2.0826e+1,   3.3777e+0,
Lymph             ,   4.2462e+4,   5.3342e-1,   4.2616e+3,   5.2988e+1,   2.0814e+1,   3.3758e+0,
Lymph             ,   4.2511e+4,   5.3343e-1,   4.2598e+3,   5.2949e+1,   2.0802e+1,   3.3739e+0,
Lymph             ,   4.2560e+4,   5.3343e-1,   4.2580e+3,   5.2911e+1,   2.0790e+1,   3.3719e+0,
Lymph             ,   4.2609e+4,   5.3343e-1,   4.2562e+3,   5.2873e+1,   2.0778e+1,   3.3700e+0,
Lymph             ,   4.2658e+4,   5.3344e-1,   4.2544e+3,   5.2835e+1,   2.0766e+1,   3.3681e+0,
Lymph             ,   4.2707e+4,   5.3344e-1,   4.2526e+3,   5.2797e+1,   2.0753e+1,   3.3662e+0,
Lymph             ,   4.2756e+4,   5.3344e-1,   4.2508e+3,   5.2759e+1,   2.0741e+1,   3.3642e+0,
Lymph             ,   4.2806e+4,   5.3345e-1,   4.2491e+3,   5.2721e+1,   2.0729e+1,   3.3623e+0,
Lymph             ,   4.2855e+4,   5.3345e-1,   4.2473e+3,   5.2682e+1,   2.0717e+1,   3.3604e+0,
Lymph             ,   4.2904e+4,   5.3345e-1,   4.2455e+3,   5.2644e+1,   2.0705e+1,   3.3585e+0,
Lymph             ,   4.2954e+4,   5.3346e-1,   4.2437e+3,   5.2606e+1,   2.0693e+1,   3.3565e+0,
Lymph             ,   4.3003e+4,   5.3346e-1,   4.2419e+3,   5.2568e+1,   2.0681e+1,   3.3546e+0,
Lymph             ,   4.3053e+4,   5.3347e-1,   4.2401e+3,   5.2530e+1,   2.0668e+1,   3.3527e+0,
Lymph             ,   4.3102e+4,   5.3347e-1,   4.2383e+3,   5.2492e+1,   2.0656e+1,   3.3508e+0,
Lymph             ,   4.3152e+4,   5.3347e-1,   4.2366e+3,   5.2454e+1,   2.0644e+1,   3.3489e+0,
Lymph             ,   4.3202e+4,   5.3348e-1,   4.2348e+3,   5.2416e+1,   2.0632e+1,   3.3470e+0,
Lymph             ,   4.3251e+4,   5.3348e-1,   4.2330e+3,   5.2378e+1,   2.0620e+1,   3.3450e+0,
Lymph             ,   4.3301e+4,   5.3348e-1,   4.2312e+3,   5.2340e+1,   2.0608e+1,   3.3431e+0,
Lymph             ,   4.3351e+4,   5.3349e-1,   4.2295e+3,   5.2302e+1,   2.0596e+1,   3.3412e+0,
Lymph             ,   4.3401e+4,   5.3349e-1,   4.2277e+3,   5.2264e+1,   2.0584e+1,   3.3393e+0,
Lymph             ,   4.3451e+4,   5.3349e-1,   4.2259e+3,   5.2226e+1,   2.0572e+1,   3.3374e+0,
Lymph             ,   4.3501e+4,   5.3350e-1,   4.2241e+3,   5.2188e+1,   2.0560e+1,   3.3355e+0,
Lymph             ,   4.3551e+4,   5.3350e-1,   4.2224e+3,   5.2151e+1,   2.0548e+1,   3.3336e+0,
Lymph             ,   4.3601e+4,   5.3350e-1,   4.2206e+3,   5.2113e+1,   2.0536e+1,   3.3317e+0,
Lymph             ,   4.3652e+4,   5.3351e-1,   4.2189e+3,   5.2075e+1,   2.0524e+1,   3.3298e+0,
Lymph             ,   4.3702e+4,   5.3351e-1,   4.2171e+3,   5.2037e+1,   2.0512e+1,   3.3279e+0,
Lymph             ,   4.3752e+4,   5.3352e-1,   4.2153e+3,   5.1999e+1,   2.0500e+1,   3.3260e+0,
Lymph             ,   4.3803e+4,   5.3352e-1,   4.2136e+3,   5.1961e+1,   2.0488e+1,   3.3241e+0,
Lymph             ,   4.3853e+4,   5.3352e-1,   4.2118e+3,   5.1923e+1,   2.0476e+1,   3.3222e+0,
Lymph             ,   4.3904e+4,   5.3353e-1,   4.2101e+3,   5.1886e+1,   2.0464e+1,   3.3203e+0,
Lymph             ,   4.3954e+4,   5.3353e-1,   4.2083e+3,   5.1848e+1,   2.0452e+1,   3.3184e+0,
