Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
EyeSclera         ,   1.1066e+1,   5.0153e-1,   2.3508e+6,   3.4655e+2,   1.3404e+3,   2.1394e+2,
EyeSclera         ,   1.1079e+1,   5.0153e-1,   2.3480e+6,   3.4657e+2,   1.3396e+3,   2.1382e+2,
EyeSclera         ,   1.1092e+1,   5.0154e-1,   2.3451e+6,   3.4659e+2,   1.3388e+3,   2.1369e+2,
EyeSclera         ,   1.1105e+1,   5.0154e-1,   2.3423e+6,   3.4662e+2,   1.3380e+3,   2.1357e+2,
EyeSclera         ,   1.1117e+1,   5.0154e-1,   2.3394e+6,   3.4664e+2,   1.3373e+3,   2.1345e+2,
EyeSclera         ,   1.1130e+1,   5.0154e-1,   2.3366e+6,   3.4666e+2,   1.3365e+3,   2.1332e+2,
EyeSclera         ,   1.1143e+1,   5.0154e-1,   2.3337e+6,   3.4669e+2,   1.3357e+3,   2.1320e+2,
EyeSclera         ,   1.1156e+1,   5.0154e-1,   2.3309e+6,   3.4671e+2,   1.3349e+3,   2.1308e+2,
EyeSclera         ,   1.1169e+1,   5.0155e-1,   2.3280e+6,   3.4674e+2,   1.3342e+3,   2.1295e+2,
EyeSclera         ,   1.1181e+1,   5.0155e-1,   2.3252e+6,   3.4676e+2,   1.3334e+3,   2.1283e+2,
EyeSclera         ,   1.1194e+1,   5.0155e-1,   2.3223e+6,   3.4679e+2,   1.3326e+3,   2.1271e+2,
EyeSclera         ,   1.1207e+1,   5.0155e-1,   2.3195e+6,   3.4682e+2,   1.3319e+3,   2.1259e+2,
EyeSclera         ,   1.1220e+1,   5.0155e-1,   2.3167e+6,   3.4684e+2,   1.3311e+3,   2.1246e+2,
EyeSclera         ,   1.1233e+1,   5.0155e-1,   2.3138e+6,   3.4687e+2,   1.3303e+3,   2.1234e+2,
EyeSclera         ,   1.1246e+1,   5.0155e-1,   2.3110e+6,   3.4690e+2,   1.3296e+3,   2.1222e+2,
EyeSclera         ,   1.1259e+1,   5.0156e-1,   2.3081e+6,   3.4693e+2,   1.3288e+3,   2.1210e+2,
EyeSclera         ,   1.1272e+1,   5.0156e-1,   2.3053e+6,   3.4696e+2,   1.3280e+3,   2.1197e+2,
EyeSclera         ,   1.1285e+1,   5.0156e-1,   2.3025e+6,   3.4698e+2,   1.3273e+3,   2.1185e+2,
